"Email","Art der Zuwendung","Eingangsdatum","Gesamtbetrag","Herkunft","Betragsstatus"
"stephan@schacht.name","allgemeine Spende","2012-02-03","174,00","Fakedaten_2013-04-30","Completed"
"stephan@schacht.name","allgemeine Spende","2011-04-07","28,00","Fakedaten_2013-04-30","Completed"
"b_scher@kleinert.com","Anlassspende","2013-03-23","87100,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2012-07-15","8,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2008-08-31","186,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2010-08-21","54,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-12-09","66,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2011-08-09","180,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2013-04-30","94,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2012-08-18","178,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2012-08-29","184,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2010-01-11","144,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2008-12-01","38,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-08-16","24,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-10-17","44,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2012-01-31","30,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-06-14","80,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2008-08-20","50,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2013-02-15","196,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2010-01-14","4,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2012-06-07","20,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-06-25","36,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2008-12-11","172,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2011-06-11","148,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2013-01-07","148,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-05-08","198,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2013-02-16","54,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2012-01-08","114,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2009-07-25","148,00","Fakedaten_2013-04-30","Completed"
"dittmar@ernst.name","allgemeine Spende","2011-01-20","140,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2008-10-28","54,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2010-07-25","84,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2009-09-17","100,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2012-03-09","142,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2009-08-19","166,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2010-04-08","64,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2009-06-24","68,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2012-06-08","164,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2008-07-23","146,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2009-06-11","112,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2011-12-06","186,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2009-12-06","4,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2012-04-06","132,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2009-03-08","12,00","Fakedaten_2013-04-30","Completed"
"obergf.ll@gauder.net","allgemeine Spende","2010-04-14","88,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2009-07-26","68,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2009-04-03","146,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2009-11-21","22,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-07-31","32,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2012-07-21","84,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2012-10-12","110,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2010-04-24","66,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2008-08-25","46,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2009-12-19","144,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2010-10-24","116,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2012-05-13","16,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2008-06-20","88,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2010-06-18","100,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-04-03","64,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-07-07","136,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2009-05-05","98,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2012-03-14","62,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2010-03-06","106,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2008-10-11","8,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2009-12-03","68,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-10-07","148,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-11-29","164,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-11-14","164,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-11-03","8,00","Fakedaten_2013-04-30","Completed"
"hackelbusch@jungnau.net","allgemeine Spende","2011-03-19","14000,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2013-02-22","62,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2012-10-28","150,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2013-01-17","66,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2009-01-20","78,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2008-06-25","58,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2008-09-19","156,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2008-11-27","160,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-09-27","96,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-07-02","180,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2011-12-25","100,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-03-11","148,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2009-07-29","118,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-03-04","164,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2009-01-29","44,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2012-10-27","90,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2008-07-07","112,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-09-05","112,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2013-01-29","150,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-05-01","180,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2012-11-28","126,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2008-08-16","104,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2011-09-23","158,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2013-01-19","136,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2013-02-17","152,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2012-10-19","94,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-09-12","54,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-12-01","90,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-02-22","190,00","Fakedaten_2013-04-30","Completed"
"gr.ss@elbe.name","allgemeine Spende","2010-07-21","156,00","Fakedaten_2013-04-30","Completed"
"helpling@karus.de","Anlassspende","2009-09-27","51900,00","Fakedaten_2013-04-30","Completed"
"herberger@engelmann.com","Anlassspende","2012-02-29","79400,00","Fakedaten_2013-04-30","Completed"
"frahmeke@aschenbroich.net","allgemeine Spende","2008-06-04","38,00","Fakedaten_2013-04-30","Completed"
"frahmeke@aschenbroich.net","allgemeine Spende","2009-10-07","168,00","Fakedaten_2013-04-30","Completed"
"weber@brgervogel.name","allgemeine Spende","2013-03-19","46,00","Fakedaten_2013-04-30","Completed"
"weber@brgervogel.name","allgemeine Spende","2011-01-31","76,00","Fakedaten_2013-04-30","Completed"
"weber@brgervogel.name","allgemeine Spende","2009-02-25","136,00","Fakedaten_2013-04-30","Completed"
"weber@brgervogel.name","allgemeine Spende","2009-11-29","14,00","Fakedaten_2013-04-30","Completed"
"weber@brgervogel.name","allgemeine Spende","2012-04-06","50,00","Fakedaten_2013-04-30","Completed"
"weber@brgervogel.name","allgemeine Spende","2010-09-06","88,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2011-10-06","30,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2012-01-07","10,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2010-09-17","62,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2008-12-15","62,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2012-11-23","2,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2011-06-11","138,00","Fakedaten_2013-04-30","Completed"
"derr@abtgratzky.name","allgemeine Spende","2009-10-09","100,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2012-07-01","30,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2009-06-14","40,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2008-11-19","56,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2009-03-02","56,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2011-06-30","146,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2012-04-26","62,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2010-08-09","194,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2011-04-21","190,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2011-07-25","100,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2012-02-19","38,00","Fakedaten_2013-04-30","Completed"
"philipp@kozakiewiczlipske.info","allgemeine Spende","2010-06-10","120,00","Fakedaten_2013-04-30","Completed"
"benninger@jasinski.name","Anlassspende","2011-05-20","4100,00","Fakedaten_2013-04-30","Completed"
"reichling@kahl.org","allgemeine Spende","2009-08-11","14000,00","Fakedaten_2013-04-30","Completed"
"ringel@welzel.ch","allgemeine Spende","2012-03-25","19000,00","Fakedaten_2013-04-30","Completed"
"ringel@welzel.ch","allgemeine Spende","2009-05-08","16000,00","Fakedaten_2013-04-30","Completed"
"ringel@welzel.ch","allgemeine Spende","2013-03-22","19000,00","Fakedaten_2013-04-30","Completed"
"ringel@welzel.ch","allgemeine Spende","2008-06-13","18000,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2011-11-18","98,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2008-10-10","26,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2012-10-09","180,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2010-08-12","128,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2008-12-26","168,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2009-12-10","194,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2012-12-13","90,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2012-05-28","106,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2010-01-08","188,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2013-02-13","168,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2013-02-20","40,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2008-12-03","32,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2010-08-20","100,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2009-05-06","20,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2012-10-01","28,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2013-04-13","36,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2012-09-06","74,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2010-12-25","168,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2008-07-28","182,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2010-10-19","118,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2012-12-28","164,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2009-06-02","154,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2011-06-19","186,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2011-07-18","180,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2009-04-26","132,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2009-03-26","186,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2011-09-03","126,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2008-12-21","148,00","Fakedaten_2013-04-30","Completed"
"schroder@hache.name","allgemeine Spende","2008-10-05","196,00","Fakedaten_2013-04-30","Completed"
"ullrich@gruszeckiengelmann.de","Anlassspende","2012-08-26","42100,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2011-07-21","58,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2012-02-25","154,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2012-03-20","194,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2009-11-08","8,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2011-07-05","140,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2010-08-23","186,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2011-03-30","164,00","Fakedaten_2013-04-30","Completed"
"mathiszik@hassfeld.com","allgemeine Spende","2010-01-31","142,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2010-05-01","132,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2011-07-25","58,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2010-12-29","140,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2010-02-15","122,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2010-04-19","58,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2012-04-17","40,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2012-04-06","48,00","Fakedaten_2013-04-30","Completed"
"hilgendorf@stanger.com","allgemeine Spende","2008-06-09","4,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2010-05-31","78,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2008-11-26","64,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2013-03-21","188,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2009-10-16","68,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2009-01-23","120,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2010-03-06","84,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2009-02-18","26,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2009-12-15","144,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2008-06-20","186,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2012-01-28","152,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2008-05-27","186,00","Fakedaten_2013-04-30","Completed"
"koj@hirschberg.info","allgemeine Spende","2013-01-14","130,00","Fakedaten_2013-04-30","Completed"
